en,review_times,correct_times,avg_correct_rate,avg_elapsed_time,total_elapsed_time
benefactor,1,1,1.0,3.77,3.77
concede,2,2,1.0,3.77,7.54
pervasive,1,1,1.0,3.77,3.77
voracious,2,2,1.0,3.77,7.54
morbid,1,0,0.0,3.76,3.76
colossal,4,3,0.75,3.76,15.05
erode,2,2,1.0,3.76,7.53
ver,1,1,1.0,3.76,3.76
squander,3,3,1.0,3.76,11.28
cogent,6,5,0.83,3.74,22.42
ances,2,2,1.0,3.74,7.48
crea,3,3,1.0,3.74,11.21
discriminate,1,1,1.0,3.74,3.74
front,2,2,1.0,3.74,7.47
virtue,4,4,1.0,3.74,14.98
virtue,4,4,1.0,3.74,14.98
infinite,3,3,1.0,3.73,11.19
"grief, griev",1,1,1.0,3.73,3.73
evasive,3,3,1.0,3.73,11.2
prevalent,4,4,1.0,3.73,14.91
convoluted,1,1,1.0,3.73,3.73
callous,3,3,1.0,3.72,11.17
incisive,3,3,1.0,3.72,11.17
funct,2,2,1.0,3.72,7.43
motivate,2,2,1.0,3.72,7.439999999999999
inexplicable,1,1,1.0,3.72,3.72
consternation,3,3,1.0,3.72,11.16
jettison,6,6,1.0,3.72,22.35
lig,5,4,0.8,3.71,18.54
adjourn,10,9,0.9,3.71,37.08000000000001
aeronautics,8,8,1.0,3.71,29.66
aeronautics,8,8,1.0,3.71,29.66
pitfall,1,1,1.0,3.71,3.71
esoteric,3,3,1.0,3.71,11.13
cagey,7,6,0.86,3.7,25.9
"cult, culc",1,1,1.0,3.7,3.7
encumber,3,3,1.0,3.7,11.1
digressive,2,2,1.0,3.7,7.4
impassioned,2,2,1.0,3.7,7.3900000000000015
transcribe,2,2,1.0,3.7,7.39
futile,4,4,1.0,3.7,14.79
shirk,2,2,1.0,3.7,7.399999999999999
gaffe,5,4,0.8,3.69,18.44
posthumous,7,6,0.86,3.69,25.86000000000001
protagonist,1,1,1.0,3.69,3.69
exalt,3,3,1.0,3.69,11.07
malfeasance,4,4,1.0,3.69,14.77
fort,3,3,1.0,3.69,11.07
fort,3,3,1.0,3.69,11.07
germane,1,1,1.0,3.69,3.69
exhale,3,3,1.0,3.69,11.080000000000002
malevolent,3,3,1.0,3.69,11.08
malevolent,3,3,1.0,3.69,11.08
dissolve,5,5,1.0,3.69,18.45
visible,2,2,1.0,3.69,7.379999999999999
implore,2,1,0.5,3.68,7.3599999999999985
sedative,4,2,0.5,3.68,14.73
antecedent,4,4,1.0,3.68,14.71
cavalier,3,3,1.0,3.68,11.03
misnomer,2,2,1.0,3.68,7.369999999999999
empiricism,1,1,1.0,3.68,3.68
monstr,1,1,1.0,3.67,3.67
meager,3,3,1.0,3.67,11.02
trem,1,1,1.0,3.67,3.67
cognizance,4,4,1.0,3.66,14.63
itinerant,2,2,1.0,3.66,7.31
elevate,1,1,1.0,3.66,3.66
concensus,2,2,1.0,3.66,7.32
consistent,1,1,1.0,3.66,3.66
ad hoc,3,3,1.0,3.66,10.97
"cond, conc",5,5,1.0,3.65,18.24
covet,2,2,1.0,3.65,7.3
neolithic,3,3,1.0,3.65,10.95
timid,1,1,1.0,3.65,3.65
pigeonhole,2,2,1.0,3.65,7.300000000000002
perceptive,2,2,1.0,3.64,7.27
minuscule,2,2,1.0,3.64,7.28
moderate,2,2,1.0,3.64,7.28
histrionic,3,2,0.67,3.63,10.9
"dain, dign",1,1,1.0,3.63,3.63
gest,2,2,1.0,3.63,7.26
phonetic,2,2,1.0,3.63,7.26
"trit, trib",1,1,1.0,3.63,3.63
paucity,1,1,1.0,3.63,3.63
dabble,5,4,0.8,3.62,18.12
blemish,5,5,1.0,3.62,18.1
flu,2,2,1.0,3.62,7.23
junct,7,7,1.0,3.62,25.32
apparition,2,2,1.0,3.62,7.25
constant,3,3,1.0,3.62,10.85
mercurial,2,2,1.0,3.62,7.24
ancestry,1,1,1.0,3.61,3.61
outmoded,2,2,1.0,3.61,7.2200000000000015
mort,1,1,1.0,3.61,3.61
sign,3,3,1.0,3.61,10.83
"locu, log, logu, loqu",2,2,1.0,3.6,7.2
mollify,2,2,1.0,3.6,7.1999999999999975
corrode,1,1,1.0,3.6,3.6
reptile,1,1,1.0,3.6,3.6
memoir,2,2,1.0,3.6,7.2
respite,7,6,0.86,3.59,25.13
arboreal,2,2,1.0,3.59,7.18
condone,2,2,1.0,3.59,7.18
duration,3,3,1.0,3.59,10.76
ferromagnetic,1,1,1.0,3.59,3.59
arson,6,5,0.83,3.58,21.450000000000003
opulent,2,2,1.0,3.58,7.17
"ped, pej, pat",4,4,1.0,3.58,14.32
abuse,3,3,1.0,3.58,10.73
rampant,1,0,0.0,3.57,3.57
personification,1,1,1.0,3.57,3.57
fulminate,3,3,1.0,3.56,10.69
inexorable,2,2,1.0,3.56,7.12
opportune,4,4,1.0,3.56,14.25
construct,2,2,1.0,3.56,7.13
territorial,2,2,1.0,3.56,7.119999999999999
menace,7,6,0.86,3.54,24.81
predominant,2,2,1.0,3.54,7.09
code,3,3,1.0,3.53,10.58
avert,1,1,1.0,3.53,3.53
dialogue,1,1,1.0,3.53,3.53
receptive,2,2,1.0,3.52,7.04
disintegrate,2,2,1.0,3.52,7.04
annual,3,3,1.0,3.51,10.54
monarch,1,1,1.0,3.51,3.51
transcend,2,2,1.0,3.51,7.02
virtuosity,1,1,1.0,3.51,3.51
lucr,3,3,1.0,3.5,10.49
"mors, mord",2,2,1.0,3.5,6.99
opa,2,2,1.0,3.5,7.0
impetus,2,2,1.0,3.5,6.99
propagate,2,2,1.0,3.5,6.99
"sta, st",2,2,1.0,3.5,7.01
turmoil,3,3,1.0,3.5,10.49
vibrate,2,2,1.0,3.5,7.01
herald,2,2,1.0,3.49,6.9700000000000015
connotation,2,2,1.0,3.49,6.98
indulgent,2,2,1.0,3.49,6.9700000000000015
inception,6,5,0.83,3.48,20.86
reconcile,3,3,1.0,3.48,10.44
reconcile,3,3,1.0,3.48,10.44
cumbersome,3,3,1.0,3.48,10.43
delude,1,1,1.0,3.48,3.48
clarify,7,6,0.86,3.47,24.28
resurge,3,3,1.0,3.47,10.41
conversant,3,3,1.0,3.47,10.41
incumbent,1,1,1.0,3.47,3.47
agon,2,2,1.0,3.46,6.93
synchronize,2,2,1.0,3.46,6.91
cordial,2,2,1.0,3.46,6.93
cordial,2,2,1.0,3.46,6.93
synonymous,3,3,1.0,3.46,10.37
"sciss, scind",2,2,1.0,3.46,6.93
assert,3,3,1.0,3.46,10.38
stilted,2,2,1.0,3.46,6.91
detached,2,2,1.0,3.46,6.93
acerbic,2,2,1.0,3.45,6.9
adept,1,1,1.0,3.45,3.45
donate,1,1,1.0,3.45,3.45
mandate,3,3,1.0,3.45,10.35
explicable,3,3,1.0,3.45,10.36
describe,1,1,1.0,3.45,3.45
caricature,1,1,1.0,3.45,3.45
incarcerate,5,5,1.0,3.44,17.18
refute,1,1,1.0,3.44,3.44
adhesive,2,2,1.0,3.44,6.89
ameliorate,1,1,1.0,3.44,3.44
measured,4,4,1.0,3.44,13.760000000000002
measured,4,4,1.0,3.44,13.760000000000002
insubordinate,3,3,1.0,3.44,10.33
euphemism,5,5,1.0,3.44,17.22
impulse,3,3,1.0,3.44,10.33
pinpoint,6,5,0.83,3.43,20.57
pecun,3,3,1.0,3.43,10.29
ambulatory,2,2,1.0,3.43,6.869999999999999
pious,1,1,1.0,3.43,3.43
splendid,1,1,1.0,3.43,3.43
pristine,2,2,1.0,3.42,6.83
ancestor,2,2,1.0,3.42,6.85
misanthrope,2,2,1.0,3.42,6.84
endure,1,1,1.0,3.42,3.42
regulate,1,1,1.0,3.42,3.42
supersede,2,2,1.0,3.42,6.84
antedate,3,3,1.0,3.41,10.23
mute,1,1,1.0,3.41,3.41
dense,2,2,1.0,3.41,6.82
implacable,1,1,1.0,3.41,3.41
embellish,5,5,1.0,3.4,17.02
habitable,1,1,1.0,3.4,3.4
communal,3,3,1.0,3.4,10.21
evolution,1,1,1.0,3.4,3.4
restive,1,1,1.0,3.4,3.4
exclamation,1,1,1.0,3.4,3.4
dilatory,4,4,1.0,3.39,13.57
dilatory,4,4,1.0,3.39,13.57
arbor,3,3,1.0,3.39,10.18
credence,3,3,1.0,3.39,10.17
later,2,2,1.0,3.39,6.7799999999999985
accentuate,1,1,1.0,3.38,3.38
cryptic,1,1,1.0,3.38,3.38
monolithic,3,3,1.0,3.38,10.14
omnipotent,1,1,1.0,3.38,3.38
decorate,3,3,1.0,3.37,10.11
decorate,3,3,1.0,3.37,10.11
"integr, ingr",2,2,1.0,3.37,6.74
reminiscent,1,1,1.0,3.37,3.37
proxim,2,2,1.0,3.37,6.74
hydrogen,1,1,1.0,3.37,3.37
vigilant,3,3,1.0,3.37,10.1
not,2,2,1.0,3.36,6.71
tenable,1,1,1.0,3.36,3.36
espouse,1,1,1.0,3.36,3.36
revise,6,5,0.83,3.35,20.11
meander,8,7,0.88,3.34,26.71
recondite,2,2,1.0,3.34,6.67
concord,1,1,1.0,3.34,3.34
dictate,1,1,1.0,3.34,3.34
pedal,2,2,1.0,3.34,6.68
venge,1,1,1.0,3.34,3.34
ample,3,3,1.0,3.33,10.0
"cide, cise",1,1,1.0,3.33,3.33
compliant,5,5,1.0,3.33,16.65
dormant,3,3,1.0,3.32,9.95
adduce,4,4,1.0,3.32,13.3
idiosyncratic,1,1,1.0,3.32,3.32
idiosyncratic,1,1,1.0,3.32,3.32
"pli, plic",1,1,1.0,3.32,3.32
"sum, take",3,3,1.0,3.32,9.95
ultim,1,1,1.0,3.32,3.32
forage,1,1,1.0,3.32,3.32
extend,3,3,1.0,3.32,9.97
transcation,2,2,1.0,3.31,6.62
banter,1,0,0.0,3.3,3.3
asterisk,2,2,1.0,3.3,6.6
discrepancy,1,1,1.0,3.3,3.3
distill,1,1,1.0,3.3,3.3
cipher,3,3,1.0,3.29,9.88
cipher,3,3,1.0,3.29,9.88
occult,3,3,1.0,3.29,9.87
fume,2,2,1.0,3.29,6.58
imminent,3,3,1.0,3.29,9.87
lethargic,3,3,1.0,3.29,9.87
lethargic,3,3,1.0,3.29,9.87
snobbery,1,1,1.0,3.29,3.29
antiquated,1,1,1.0,3.28,3.28
barrister,2,2,1.0,3.28,6.57
rotund,2,2,1.0,3.28,6.57
transitory,3,3,1.0,3.28,9.85
transitory,3,3,1.0,3.28,9.85
rationale,1,1,1.0,3.28,3.28
unkempt,1,1,1.0,3.28,3.28
miscreant,3,3,1.0,3.27,9.81
piety,3,3,1.0,3.27,9.8
pleasant,1,1,1.0,3.27,3.27
tranquil,1,1,1.0,3.27,3.27
terse,3,3,1.0,3.27,9.8
abhorrent,1,1,1.0,3.26,3.26
person,3,3,1.0,3.26,9.78
"pur, purg",3,3,1.0,3.25,9.75
apostrophe,2,2,1.0,3.25,6.5
axiomatic,1,1,1.0,3.25,3.25
valiant,5,3,0.6,3.24,16.21
grand,2,2,1.0,3.24,6.49
hilar,1,1,1.0,3.24,3.24
junction,2,2,1.0,3.24,6.49
sovereign,1,1,1.0,3.24,3.24
stigmatize,1,1,1.0,3.24,3.24
coddle,4,3,0.75,3.23,12.93
encapsulation,3,3,1.0,3.23,9.7
"flor, flour",1,1,1.0,3.23,3.23
superflous,1,1,1.0,3.23,3.23
puncture,1,1,1.0,3.23,3.23
scant,1,1,1.0,3.23,3.23
artful,2,2,1.0,3.22,6.44
exactitude,3,3,1.0,3.22,9.65
inept,1,1,1.0,3.22,3.22
ardent,2,2,1.0,3.22,6.4499999999999975
bate,2,2,1.0,3.22,6.44
exculpate,2,2,1.0,3.22,6.4499999999999975
predicament,1,1,1.0,3.22,3.22
memorial,3,3,1.0,3.22,9.65
mot,2,2,1.0,3.22,6.44
patriot,1,1,1.0,3.22,3.22
escalator,2,2,1.0,3.22,6.4499999999999975
vigor,1,1,1.0,3.22,3.22
monochromatic,3,3,1.0,3.21,9.63
formative,1,1,1.0,3.21,3.21
elaboration,1,1,1.0,3.21,3.21
"men, threat",5,5,1.0,3.21,16.060000000000002
admonish,3,3,1.0,3.21,9.62
awe-inspiring,1,1,1.0,3.21,3.21
territory,3,3,1.0,3.21,9.63
"tric, trick, perplexities",1,1,1.0,3.21,3.21
paradigm,3,3,1.0,3.21,9.63
confide,2,2,1.0,3.2,6.4
party,1,1,1.0,3.2,3.2
misapprehension,2,2,1.0,3.2,6.3900000000000015
spir,3,3,1.0,3.2,9.61
survivie,2,2,1.0,3.2,6.4
ancillary,1,1,1.0,3.2,3.2
exude,1,1,1.0,3.2,3.2
lurid,1,1,1.0,3.2,3.2
lurid,1,1,1.0,3.2,3.2
sist,8,8,1.0,3.19,25.55
belligerent,5,5,1.0,3.19,15.95
"nomin, nom",1,1,1.0,3.19,3.19
acquiesce,2,2,1.0,3.19,6.38
chromatic,1,1,1.0,3.19,3.19
natal,1,1,1.0,3.19,3.19
obtrusive,4,3,0.75,3.18,12.72
vanguard,2,2,1.0,3.18,6.35
lambaste,2,2,1.0,3.18,6.369999999999999
incentive,2,2,1.0,3.18,6.35
fraction,2,2,1.0,3.18,6.3500000000000005
remote,2,2,1.0,3.18,6.37
derogate,2,2,1.0,3.18,6.35
protract,2,2,1.0,3.18,6.36
bashful,1,0,0.0,3.17,3.17
amicable,1,1,1.0,3.17,3.17
caption,5,5,1.0,3.17,15.849999999999998
indolent,1,1,1.0,3.17,3.17
resonant,1,1,1.0,3.17,3.17
cret,1,1,1.0,3.17,3.17
crit,5,4,0.8,3.16,15.82
portend,6,5,0.83,3.16,18.98
alien,2,2,1.0,3.16,6.31
alien,2,2,1.0,3.16,6.31
repercussion,1,1,1.0,3.16,3.16
ethos,2,2,1.0,3.16,6.33
adore,3,3,1.0,3.16,9.47
oracle,2,2,1.0,3.16,6.33
sanguine,1,1,1.0,3.16,3.16
variability,2,2,1.0,3.16,6.32
poignant,2,2,1.0,3.16,6.33
acrimony,1,1,1.0,3.16,3.16
rehash,9,8,0.89,3.15,28.39
quotidian,1,1,1.0,3.15,3.15
formulaic,1,1,1.0,3.15,3.15
neutr,1,1,1.0,3.15,3.15
trep,4,4,1.0,3.15,12.590000000000002
intricate,3,3,1.0,3.15,9.46
shrewd,1,1,1.0,3.15,3.15
nonchalant,4,4,1.0,3.14,12.57
caterwaul,4,4,1.0,3.14,12.56
quintessential,1,1,1.0,3.13,3.13
confine,3,3,1.0,3.13,9.4
"fulg, ful",2,2,1.0,3.13,6.26
omen,1,1,1.0,3.13,3.13
censure,1,1,1.0,3.12,3.12
affluent,4,4,1.0,3.12,12.46
refutable,3,3,1.0,3.12,9.36
terr,6,6,1.0,3.12,18.75
terr,6,6,1.0,3.12,18.75
disperse,3,3,1.0,3.11,9.329999999999998
"frac, fract, frag",1,1,1.0,3.11,3.11
chronological,1,1,1.0,3.1,3.1
"gnos, gnor",1,1,1.0,3.1,3.1
antiseptic,2,2,1.0,3.1,6.21
welter,7,5,0.71,3.09,21.62
discredit,3,3,1.0,3.09,9.26
granule,3,3,1.0,3.09,9.27
subordinate,1,1,1.0,3.09,3.09
base,2,2,1.0,3.09,6.18
base,2,2,1.0,3.09,6.18
retract,1,1,1.0,3.09,3.09
succumb,4,4,1.0,3.08,12.34
inimical,3,3,1.0,3.08,9.25
"carn, carr",2,2,1.0,3.08,6.15
palpable,3,3,1.0,3.08,9.239999999999998
conservative,2,2,1.0,3.08,6.15
distract,1,1,1.0,3.08,3.08
motley,2,2,1.0,3.08,6.16
antagonistic,1,1,1.0,3.07,3.07
"ceive, cept",1,1,1.0,3.07,3.07
conduct,2,2,1.0,3.07,6.14
glean,1,1,1.0,3.07,3.07
anim,2,2,1.0,3.06,6.11
armada,1,1,1.0,3.06,3.06
elicit,2,2,1.0,3.06,6.12
proliferate,2,2,1.0,3.06,6.11
Miramar,3,3,1.0,3.06,9.18
it,2,2,1.0,3.06,6.13
bibliomania,1,1,1.0,3.05,3.05
unprecedented,3,3,1.0,3.05,9.14
obfuscate,3,3,1.0,3.05,9.14
repel,1,1,1.0,3.05,3.05
tenu,2,2,1.0,3.05,6.1
jejune,3,3,1.0,3.05,9.16
syntax,1,1,1.0,3.05,3.05
assent,8,7,0.88,3.04,24.33
cap,6,6,1.0,3.04,18.23
cap,6,6,1.0,3.04,18.23
crep,2,2,1.0,3.04,6.09
cruc,3,3,1.0,3.04,9.11
didactic,3,3,1.0,3.04,9.13
fractious,1,1,1.0,3.04,3.04
elevator,2,2,1.0,3.04,6.08
appall,1,1,1.0,3.04,3.04
"sal, sult",1,1,1.0,3.04,3.04
berate,6,5,0.83,3.03,18.16
fan,1,1,1.0,3.03,3.03
objection,1,1,1.0,3.03,3.03
"pend, pens",5,5,1.0,3.03,15.16
"pend, pens",5,5,1.0,3.03,15.16
repugnant,1,1,1.0,3.03,3.03
trenchant,2,2,1.0,3.02,6.05
indiscriminate,2,2,1.0,3.02,6.03
droit,3,3,1.0,3.02,9.07
disrupt,1,1,1.0,3.02,3.02
stern,1,1,1.0,3.02,3.02
"trud, trus",2,2,1.0,3.02,6.04
virus,3,3,1.0,3.02,9.06
negate,1,1,1.0,3.02,3.02
accidental,2,2,1.0,3.01,6.0299999999999985
utilitarian,1,1,1.0,3.01,3.01
unimpressed,1,1,1.0,3.01,3.01
arrogant,1,1,1.0,3.01,3.01
entailed,1,1,1.0,3.01,3.01
stratification,1,1,1.0,3.01,3.01
art,2,2,1.0,3.0,5.99
art,2,2,1.0,3.0,5.99
cursor,1,1,1.0,3.0,3.0
egalitarian,1,1,1.0,3.0,3.0
conjecture,2,2,1.0,3.0,5.99
mun,2,2,1.0,3.0,6.01
empathy,3,3,1.0,3.0,8.989999999999998
apprehend,1,1,1.0,3.0,3.0
stell,3,3,1.0,3.0,8.99
formidable,2,2,1.0,3.0,6.0
tribut,1,1,1.0,3.0,3.0
"arch, archy",2,2,1.0,2.99,5.9700000000000015
collaborate,1,1,1.0,2.99,2.99
annihilate,1,1,1.0,2.99,2.99
aspersion,1,1,1.0,2.99,2.99
mitigate,3,2,0.67,2.98,8.950000000000003
bid,8,7,0.88,2.98,23.83
article,2,2,1.0,2.98,5.96
insul,3,3,1.0,2.98,8.95
alleviate,3,3,1.0,2.98,8.95
extant,3,3,1.0,2.98,8.94
sporadic,3,3,1.0,2.98,8.94
perpetuate,1,1,1.0,2.98,2.98
equal,1,1,1.0,2.97,2.97
equanimity,5,5,1.0,2.97,14.87
laborious,1,1,1.0,2.97,2.97
amenable,3,3,1.0,2.97,8.91
crescendo,1,1,1.0,2.97,2.97
authentic,3,3,1.0,2.96,8.89
capture,1,1,1.0,2.96,2.96
genre,2,2,1.0,2.96,5.91
pecc,4,4,1.0,2.96,11.86
repository,2,2,1.0,2.96,5.93
atheist,3,3,1.0,2.96,8.870000000000003
loquacious,1,1,1.0,2.96,2.96
ethics,6,4,0.67,2.95,17.71
reagent,1,1,1.0,2.95,2.95
literal,1,1,1.0,2.95,2.95
priv,4,4,1.0,2.95,11.81
auxiliary,1,1,1.0,2.94,2.94
exert,1,1,1.0,2.94,2.94
"fac, fact",3,3,1.0,2.94,8.82
moll,2,2,1.0,2.94,5.88
edify,1,1,1.0,2.94,2.94
persistent,1,1,1.0,2.94,2.94
defamatory,2,2,1.0,2.94,5.88
malodorous,1,1,1.0,2.94,2.94
abbreviate,5,5,1.0,2.93,14.66
diagnose,1,1,1.0,2.93,2.93
commemorate,1,1,1.0,2.93,2.93
revere,2,2,1.0,2.93,5.869999999999999
"articul, artic",3,3,1.0,2.92,8.77
"cant, cent, chant",1,1,1.0,2.92,2.92
doc,2,2,1.0,2.92,5.83
fraudulent,4,4,1.0,2.92,11.66
grain,4,4,1.0,2.92,11.66
"lav, lau, lu",5,5,1.0,2.92,14.59
menacing,1,1,1.0,2.92,2.92
neg,3,3,1.0,2.92,8.76
impasse,2,2,1.0,2.92,5.83
ped,3,3,1.0,2.92,8.77
solo,4,4,1.0,2.92,11.68
hodgepodge,3,3,1.0,2.92,8.76
digest,1,1,1.0,2.92,2.92
quirky,2,2,1.0,2.92,5.85
arcane,1,1,1.0,2.92,2.92
grat,2,2,1.0,2.92,5.84
sav,6,5,0.83,2.91,17.44
pedagogue,2,2,1.0,2.91,5.82
pedagogue,2,2,1.0,2.91,5.82
proceed,3,3,1.0,2.91,8.74
precede,3,3,1.0,2.91,8.74
corn,1,1,1.0,2.91,2.91
confer,1,1,1.0,2.91,2.91
indigenous,2,2,1.0,2.91,5.82
hor,4,4,1.0,2.91,11.63
elucidate,3,3,1.0,2.91,8.72
manuscript,1,1,1.0,2.91,2.91
discursive,1,1,1.0,2.91,2.91
literate,1,1,1.0,2.91,2.91
sediment,2,2,1.0,2.9,5.8
"apt,ept,eft",3,3,1.0,2.9,8.7
"caval, chival",1,1,1.0,2.9,2.9
dom,3,3,1.0,2.9,8.71
deduce,2,2,1.0,2.9,5.79
equate,2,2,1.0,2.9,5.79
mordant,2,2,1.0,2.9,5.8000000000000025
politic,1,1,1.0,2.9,2.9
sanctimonious,5,5,1.0,2.9,14.509999999999998
retrospective,1,1,1.0,2.89,2.89
scald,8,5,0.62,2.88,23.03
blockbuster,7,6,0.86,2.88,20.190000000000005
bless,4,4,1.0,2.88,11.51
chantey,2,2,1.0,2.88,5.75
conciliatory,4,4,1.0,2.88,11.53
culp,1,1,1.0,2.88,2.88
hum,2,2,1.0,2.88,5.75
hum,2,2,1.0,2.88,5.75
prolix,1,1,1.0,2.88,2.88
meditation,7,7,1.0,2.88,20.19
synopsis,1,1,1.0,2.88,2.88
protean,2,2,1.0,2.88,5.76
codify,1,1,1.0,2.88,2.88
denigrate,4,4,1.0,2.87,11.48
reiterate,1,1,1.0,2.87,2.87
taciturn,1,1,1.0,2.87,2.87
peevish,1,1,1.0,2.87,2.87
lith,3,2,0.67,2.86,8.58
alg,2,2,1.0,2.86,5.73
fess,6,6,1.0,2.86,17.16
miraculous,2,2,1.0,2.86,5.71
neonate,1,1,1.0,2.86,2.86
pejorative,1,1,1.0,2.86,2.86
sacred,2,2,1.0,2.86,5.72
sol,2,2,1.0,2.86,5.72
sol,2,2,1.0,2.86,5.72
catastrophe,2,2,1.0,2.86,5.72
capricious,2,2,1.0,2.86,5.71
abdicate,4,4,1.0,2.85,11.39
ideology,4,4,1.0,2.85,11.41
ideology,4,4,1.0,2.85,11.41
"tain, ten, tin",1,1,1.0,2.85,2.85
variety,2,2,1.0,2.85,5.6999999999999975
sclading,1,1,1.0,2.85,2.85
quarrel,2,1,0.5,2.84,5.67
maneuver,4,3,0.75,2.84,11.38
"ante, anti",2,2,1.0,2.84,5.68
commercial,1,1,1.0,2.84,2.84
confirm,3,2,0.67,2.83,8.5
concise,3,3,1.0,2.83,8.479999999999999
increment,3,3,1.0,2.83,8.48
lucrative,1,1,1.0,2.83,2.83
capsule,2,2,1.0,2.82,5.630000000000001
religion,3,3,1.0,2.82,8.450000000000001
remain,4,4,1.0,2.82,11.26
murky,2,2,1.0,2.82,5.63
murky,2,2,1.0,2.82,5.63
peccadillo,2,2,1.0,2.82,5.63
eradicate,2,2,1.0,2.82,5.6400000000000015
suspect,2,2,1.0,2.82,5.65
eject,1,1,1.0,2.81,2.81
supplant,1,1,1.0,2.81,2.81
quer,2,2,1.0,2.81,5.62
upheaval,2,2,1.0,2.81,5.62
sip,1,1,1.0,2.81,2.81
holocaust,2,2,1.0,2.8,5.59
aerate,3,3,1.0,2.8,8.39
benefit,2,2,1.0,2.8,5.6
seclude,3,3,1.0,2.8,8.39
excrete,2,2,1.0,2.8,5.6
dors,1,1,1.0,2.8,2.8
inert,3,3,1.0,2.8,8.41
"ferv, ferm",3,3,1.0,2.8,8.39
humdrum,3,3,1.0,2.8,8.39
salubrious,2,2,1.0,2.8,5.61
sper,2,2,1.0,2.8,5.6
hackneyed,2,2,1.0,2.8,5.6
prolific,3,3,1.0,2.79,8.37
templ,2,2,1.0,2.79,5.58
usable,1,1,1.0,2.79,2.79
bibber,1,1,1.0,2.79,2.79
prodigy,8,7,0.88,2.78,22.2
engender,3,3,1.0,2.78,8.35
ferrous,2,2,1.0,2.78,5.5600000000000005
mishap,3,3,1.0,2.78,8.35
idio,5,5,1.0,2.78,13.91
negligible,3,3,1.0,2.78,8.33
anneal,3,3,1.0,2.78,8.33
ord,3,3,1.0,2.78,8.33
repulse,2,2,1.0,2.78,5.57
ridge,2,2,1.0,2.78,5.5500000000000025
prepare,3,2,0.67,2.77,8.3
linqu,9,8,0.89,2.77,24.89
"ag,ig",1,1,1.0,2.77,2.77
farewell,1,1,1.0,2.77,2.77
diameter,2,2,1.0,2.77,5.54
prominent,3,3,1.0,2.77,8.3
prominent,3,3,1.0,2.77,8.3
replicate,2,2,1.0,2.77,5.54
replicate,2,2,1.0,2.77,5.54
chimera,1,1,1.0,2.77,2.77
essential,2,2,1.0,2.76,5.51
factotum,2,2,1.0,2.76,5.52
trepidation,1,1,1.0,2.76,2.76
buoyant,5,5,1.0,2.76,13.8
aggregate,2,2,1.0,2.76,5.52
configuration,1,1,1.0,2.75,2.75
cacophony,1,1,1.0,2.75,2.75
loathe,1,1,1.0,2.75,2.75
compatible,1,1,1.0,2.75,2.75
leg,2,2,1.0,2.74,5.48
port,2,2,1.0,2.74,5.48
vista,2,2,1.0,2.74,5.47
felic,1,1,1.0,2.74,2.74
rebellious,7,7,1.0,2.73,19.1
nigr,2,2,1.0,2.73,5.460000000000001
palliative,2,2,1.0,2.73,5.46
peculiar,1,1,1.0,2.73,2.73
supplement,2,2,1.0,2.72,5.43
exorcise,2,2,1.0,2.72,5.43
fid,1,1,1.0,2.72,2.72
conjunction,1,1,1.0,2.72,2.72
"lino, lin, line",2,2,1.0,2.72,5.4499999999999975
impel,2,2,1.0,2.72,5.45
"rac, rad, ras, raz",2,2,1.0,2.72,5.45
harangue,4,4,1.0,2.72,10.87
zealous,3,3,1.0,2.72,8.15
satiate,1,1,1.0,2.72,2.72
thrift,1,1,1.0,2.72,2.72
aud,1,1,1.0,2.71,2.71
clin,1,1,1.0,2.71,2.71
deflect,4,4,1.0,2.71,10.859999999999998
life,1,1,1.0,2.71,2.71
dispel,3,3,1.0,2.71,8.14
bust,1,1,1.0,2.7,2.7
bust,1,1,1.0,2.7,2.7
factual,1,1,1.0,2.7,2.7
fluid,2,2,1.0,2.7,5.4
fluid,2,2,1.0,2.7,5.4
mercenary,6,6,1.0,2.7,16.2
innocence,1,1,1.0,2.7,2.7
affiliated,1,1,1.0,2.7,2.7
armistice,1,1,1.0,2.69,2.69
armistice,1,1,1.0,2.69,2.69
cit,3,3,1.0,2.69,8.07
grandiose,1,1,1.0,2.69,2.69
pellucid,1,1,1.0,2.69,2.69
"phon, sound",1,1,1.0,2.69,2.69
distort,3,3,1.0,2.69,8.06
primary,1,1,1.0,2.69,2.69
alt,1,1,1.0,2.68,2.68
propel,1,1,1.0,2.68,2.68
sycophant,3,3,1.0,2.68,8.04
salute,1,1,1.0,2.68,2.68
toxic,5,5,1.0,2.68,13.39
toxic,5,5,1.0,2.68,13.39
alter,1,1,1.0,2.67,2.67
curtail,3,3,1.0,2.67,8.01
moribund,1,1,1.0,2.67,2.67
suppress,2,2,1.0,2.67,5.34
inadvertent,2,2,1.0,2.67,5.34
phobia,6,5,0.83,2.66,15.95
centr,3,3,1.0,2.66,7.99
clan,2,2,1.0,2.66,5.32
secretary,2,2,1.0,2.66,5.33
"ut, us",2,2,1.0,2.66,5.3100000000000005
avant garde,3,3,1.0,2.66,7.98
disinclination,3,3,1.0,2.65,7.939999999999999
lucubration,4,4,1.0,2.65,10.59
deprecate,4,4,1.0,2.65,10.59
testimony,1,1,1.0,2.65,2.65
aerial,2,2,1.0,2.64,5.2799999999999985
democracy,1,1,1.0,2.64,2.64
democracy,1,1,1.0,2.64,2.64
flamboyant,4,4,1.0,2.64,10.56
garden,3,3,1.0,2.64,7.92
