en,review_times,correct_times,avg_correct_rate,avg_elapsed_time,total_elapsed_time
neonate,0,0,,,0.0
abnegate,0,0,,,0.0
negligent,0,0,,,0.0
nerv,0,0,,,0.0
enervate,0,0,,,0.0
neutr,0,0,,,0.0
nigr,0,0,,,0.0
"noc, nox, nic",0,0,,,0.0
pernicious,0,0,,,0.0
anomalous,0,0,,,0.0
nominal,0,0,,,0.0
annotate,0,0,,,0.0
connotation,0,0,,,0.0
nov,0,0,,,0.0
odoriferous,0,0,,,0.0
onerous,0,0,,,0.0
exonerate,0,0,,,0.0
opa,0,0,,,0.0
myopia,0,0,,,0.0
synoptic,0,0,,,0.0
"ops, wealth",0,0,,,0.0
oracle,0,0,,,0.0
oration,0,0,,,0.0
foreordain,0,0,,,0.0
oss,0,0,,,0.0
palty,0,0,,,0.0
tansparent,0,0,,,0.0
partial,0,0,,,0.0
"passi, pati, path",0,0,,,0.0
compassionate,0,0,,,0.0
pathos,0,0,,,0.0
peccadillo,0,0,,,0.0
pedestrian,0,0,,,0.0
peripatetic,0,0,,,0.0
"pend, pens",0,0,,,0.0
"pend, pens",0,0,,,0.0
repeat,0,0,,,0.0
"pet, seek",0,0,,,0.0
phob,0,0,,,0.0
metaphor,0,0,,,0.0
neophyte,0,0,,,0.0
piety,0,0,,,0.0
pious,0,0,,,0.0
depict,0,0,,,0.0
placate,0,0,,,0.0
plant,0,0,,,0.0
applaud,0,0,,,0.0
implausible,0,0,,,0.0
laudatory,0,0,,,0.0
plausible,0,0,,,0.0
plenty,0,0,,,0.0
complementary,0,0,,,0.0
deplete,0,0,,,0.0
duplicitous,0,0,,,0.0
inexplicable,0,0,,,0.0
politics,0,0,,,0.0
impolitic,0,0,,,0.0
preponderate,0,0,,,0.0
imposter,0,0,,,0.0
juxtapose,0,0,,,0.0
deprave,0,0,,,0.0
impressive,0,0,,,0.0
press,0,0,,,0.0
repress,0,0,,,0.0
suppress,0,0,,,0.0
primal,0,0,,,0.0
primitive,0,0,,,0.0
privy,0,0,,,0.0
probity,0,0,,,0.0
approximate,0,0,,,0.0
impulse,0,0,,,0.0
impulsive,0,0,,,0.0
abrasive,0,0,,,0.0
rectitude,0,0,,,0.0
regime,0,0,,,0.0
rept,0,0,,,0.0
rigid,0,0,,,0.0
rife,0,0,,,0.0
arrogant,0,0,,,0.0
derogate,0,0,,,0.0
interrogate,0,0,,,0.0
surrogate,0,0,,,0.0
bankrupt,0,0,,,0.0
disrupt,0,0,,,0.0
"sacr, secr",0,0,,,0.0
salute,0,0,,,0.0
assail,0,0,,,0.0
sanction,0,0,,,0.0
sanc,0,0,,,0.0
proscribe,0,0,,,0.0
seminar,0,0,,,0.0
consign,0,0,,,0.0
solid,0,0,,,0.0
absolve,0,0,,,0.0
insomnia,0,0,,,0.0
somn,0,0,,,0.0
somnolent,0,0,,,0.0
soporific,0,0,,,0.0
ultrasonic,0,0,,,0.0
son,0,0,,,0.0
consonant,0,0,,,0.0
dissonant,0,0,,,0.0
resonant,0,0,,,0.0
sonorous,0,0,,,0.0
sophomore,0,0,,,0.0
soph,0,0,,,0.0
philosophic,0,0,,,0.0
sophistication,0,0,,,0.0
sophistry,0,0,,,0.0
respect,0,0,,,0.0
"spec, spic, see",0,0,,,0.0
auspicious,0,0,,,0.0
circumspect,0,0,,,0.0
conspicuous,0,0,,,0.0
introspective,0,0,,,0.0
despicable,0,0,,,0.0
perspicuous,0,0,,,0.0
prospect,0,0,,,0.0
retrospective,0,0,,,0.0
specious,0,0,,,0.0
speculate,0,0,,,0.0
speculative,0,0,,,0.0
prosperous,0,0,,,0.0
sper,0,0,,,0.0
desperate,0,0,,,0.0
disperse,0,0,,,0.0
spers,0,0,,,0.0
aspersion,0,0,,,0.0
sparse,0,0,,,0.0
perspire,0,0,,,0.0
spir,0,0,,,0.0
awe-inspiring,0,0,,,0.0
conspiracy,0,0,,,0.0
inspired,0,0,,,0.0
splendid,0,0,,,0.0
splend,0,0,,,0.0
resplendent,0,0,,,0.0
obstacle,0,0,,,0.0
"sta, st",0,0,,,0.0
apostasy,0,0,,,0.0
circumstantial,0,0,,,0.0
constant,0,0,,,0.0
ecstatic,0,0,,,0.0
extant,0,0,,,0.0
forestall,0,0,,,0.0
obstinate,0,0,,,0.0
stalwart,0,0,,,0.0
stanch,0,0,,,0.0
static,0,0,,,0.0
stilted,0,0,,,0.0
state,0,0,,,0.0
understated,0,0,,,0.0
stern,0,0,,,0.0
consternation,0,0,,,0.0
stimulus,0,0,,,0.0
"sti, stimul",0,0,,,0.0
stint,0,0,,,0.0
instigate,0,0,,,0.0
constrain,0,0,,,0.0
restrain,0,0,,,0.0
hamstring,0,0,,,0.0
outstrip,0,0,,,0.0
strip,0,0,,,0.0
catastrophe,0,0,,,0.0
"strophe, trope",0,0,,,0.0
construct,0,0,,,0.0
"stru, struct",0,0,,,0.0
construe,0,0,,,0.0
misconstrue,0,0,,,0.0
instructive,0,0,,,0.0
summary,0,0,,,0.0
sum,0,0,,,0.0
consummate,0,0,,,0.0
assume,0,0,,,0.0
"sum, take",0,0,,,0.0
presume,0,0,,,0.0
presumptuous,0,0,,,0.0
assure,0,0,,,0.0
sure,0,0,,,0.0
reassure,0,0,,,0.0
surge,0,0,,,0.0
surge,0,0,,,0.0
resurge,0,0,,,0.0
contact,0,0,,,0.0
"tach, tact, tag, tig, ting, tamin, tang",0,0,,,0.0
detached,0,0,,,0.0
dispatch,0,0,,,0.0
tact,0,0,,,0.0
tactless,0,0,,,0.0
contiguous,0,0,,,0.0
contingent,0,0,,,0.0
intangible,0,0,,,0.0
tangential,0,0,,,0.0
contain,0,0,,,0.0
"tain, ten, tin",0,0,,,0.0
abstain,0,0,,,0.0
abstentious,0,0,,,0.0
abstinent,0,0,,,0.0
countenance,0,0,,,0.0
maintain,0,0,,,0.0
pertain,0,0,,,0.0
pertinent,0,0,,,0.0
impertinent,0,0,,,0.0
tenable,0,0,,,0.0
tenacious,0,0,,,0.0
tendentious,0,0,,,0.0
untenable,0,0,,,0.0
protect,0,0,,,0.0
tect,0,0,,,0.0
detect,0,0,,,0.0
detection,0,0,,,0.0
temperate,0,0,,,0.0
tem,0,0,,,0.0
abstemious,0,0,,,0.0
intemperance,0,0,,,0.0
temple,0,0,,,0.0
templ,0,0,,,0.0
contemplate,0,0,,,0.0
temporary,0,0,,,0.0
tempor,0,0,,,0.0
extemporize,0,0,,,0.0
temporal,0,0,,,0.0
extend,0,0,,,0.0
"tend, tens, tent",0,0,,,0.0
contentious,0,0,,,0.0
distend,0,0,,,0.0
portend,0,0,,,0.0
portentous,0,0,,,0.0
tonic,0,0,,,0.0
tenuous,0,0,,,0.0
tenu,0,0,,,0.0
attenuate,0,0,,,0.0
extenuate,0,0,,,0.0
terminate,0,0,,,0.0
term,0,0,,,0.0
exterminate,0,0,,,0.0
interminable,0,0,,,0.0
terror,0,0,,,0.0
terr,0,0,,,0.0
deterrent,0,0,,,0.0
synthesize,0,0,,,0.0
"thes, thet",0,0,,,0.0
antithetical,0,0,,,0.0
timid,0,0,,,0.0
tim,0,0,,,0.0
intimidate,0,0,,,0.0
timorous,0,0,,,0.0
atom,0,0,,,0.0
tom,0,0,,,0.0
anatomical,0,0,,,0.0
tone,0,0,,,0.0
"ton, tun",0,0,,,0.0
attuned,0,0,,,0.0
monotonous,0,0,,,0.0
distort,0,0,,,0.0
tort,0,0,,,0.0
distortion,0,0,,,0.0
torment,0,0,,,0.0
tortuous,0,0,,,0.0
tour,0,0,,,0.0
detour,0,0,,,0.0
toxic,0,0,,,0.0
toxic,0,0,,,0.0
intoxicate,0,0,,,0.0
transcation,0,0,,,0.0
trans,0,0,,,0.0
intransigent,0,0,,,0.0
transitory,0,0,,,0.0
distract,0,0,,,0.0
tract,0,0,,,0.0
detract,0,0,,,0.0
intractable,0,0,,,0.0
protract,0,0,,,0.0
retract,0,0,,,0.0
tractable,0,0,,,0.0
retreat,0,0,,,0.0
treat,0,0,,,0.0
entreat,0,0,,,0.0
treatise,0,0,,,0.0
tremor,0,0,,,0.0
trem,0,0,,,0.0
tremulous,0,0,,,0.0
intrepid,0,0,,,0.0
trep,0,0,,,0.0
trepidation,0,0,,,0.0
distribute,0,0,,,0.0
tribut,0,0,,,0.0
tribute,0,0,,,0.0
intricate,0,0,,,0.0
"tric, trick, perplexities",0,0,,,0.0
intrigue,0,0,,,0.0
treacherous,0,0,,,0.0
trenchant,0,0,,,0.0
attrition,0,0,,,0.0
"trit, trib",0,0,,,0.0
contrite,0,0,,,0.0
diatribe,0,0,,,0.0
intrude,0,0,,,0.0
"trud, trus",0,0,,,0.0
abstruse,0,0,,,0.0
obtrude,0,0,,,0.0
unobtrusive,0,0,,,0.0
tumor,0,0,,,0.0
tum,0,0,,,0.0
contumacious,0,0,,,0.0
tumultuous,0,0,,,0.0
disturb,0,0,,,0.0
turb,0,0,,,0.0
imperturbable,0,0,,,0.0
turbulent,0,0,,,0.0
turmoil,0,0,,,0.0
sterotype,0,0,,,0.0
type,0,0,,,0.0
archetypal,0,0,,,0.0
typify,0,0,,,0.0
umbrella,0,0,,,0.0
umbr,0,0,,,0.0
adumbrate,0,0,,,0.0
umbrage,0,0,,,0.0
abundant,0,0,,,0.0
"und, wave, flow",0,0,,,0.0
conundrum,0,0,,,0.0
redundant,0,0,,,0.0
usable,0,0,,,0.0
"ut, us",0,0,,,0.0
abuse,0,0,,,0.0
disabuse,0,0,,,0.0
utilitarian,0,0,,,0.0
evacuate,0,0,,,0.0
vacu,0,0,,,0.0
vacuous,0,0,,,0.0
invade,0,0,,,0.0
"vade, vas",0,0,,,0.0
evade,0,0,,,0.0
pervasive,0,0,,,0.0
extravagance,0,0,,,0.0
vag,0,0,,,0.0
extravagant,0,0,,,0.0
prevail,0,0,,,0.0
"val, vail",0,0,,,0.0
ambivalent,0,0,,,0.0
prevalent,0,0,,,0.0
valiant,0,0,,,0.0
vain,0,0,,,0.0
"van, vain",0,0,,,0.0
evanescent,0,0,,,0.0
vainglorious,0,0,,,0.0
evaporate,0,0,,,0.0
"vapor, vap",0,0,,,0.0
vapid,0,0,,,0.0
variety,0,0,,,0.0
vari,0,0,,,0.0
prevaricate,0,0,,,0.0
variability,0,0,,,0.0
revenue,0,0,,,0.0
"vent, ven",0,0,,,0.0
circumvent,0,0,,,0.0
contravene,0,0,,,0.0
convection,0,0,,,0.0
conventional,0,0,,,0.0
provenance,0,0,,,0.0
vindicate,0,0,,,0.0
"vend, vind",0,0,,,0.0
vindictive,0,0,,,0.0
revenge,0,0,,,0.0
venge,0,0,,,0.0
vengeance,0,0,,,0.0
verify,0,0,,,0.0
ver,0,0,,,0.0
aver,0,0,,,0.0
veracious,0,0,,,0.0
verified,0,0,,,0.0
verisimilitude,0,0,,,0.0
veritable,0,0,,,0.0
verbose,0,0,,,0.0
vernacular,0,0,,,0.0
converge,0,0,,,0.0
verg,0,0,,,0.0
divergent,0,0,,,0.0
reverse,0,0,,,0.0
"vert, vers",0,0,,,0.0
adversary,0,0,,,0.0
adversity,0,0,,,0.0
inadvertent,0,0,,,0.0
aversion,0,0,,,0.0
avert,0,0,,,0.0
incontrovertible,0,0,,,0.0
conversant,0,0,,,0.0
divert,0,0,,,0.0
invert,0,0,,,0.0
overt,0,0,,,0.0
perverse,0,0,,,0.0
reversible,0,0,,,0.0
revert,0,0,,,0.0
subvert,0,0,,,0.0
versatile,0,0,,,0.0
investigate,0,0,,,0.0
"vestig, track",0,0,,,0.0
vestige,0,0,,,0.0
veteran,0,0,,,0.0
veter,0,0,,,0.0
inveterate,0,0,,,0.0
convey,0,0,,,0.0
"vi, vey, voy",0,0,,,0.0
deviant,0,0,,,0.0
deviate,0,0,,,0.0
devious,0,0,,,0.0
impervious,0,0,,,0.0
obviate,0,0,,,0.0
viable,0,0,,,0.0
nonviable,0,0,,,0.0
vibrate,0,0,,,0.0
vibr,0,0,,,0.0
reverberant,0,0,,,0.0
convince,0,0,,,0.0
"vict, vinc",0,0,,,0.0
conviction,0,0,,,0.0
evince,0,0,,,0.0
vigilant,0,0,,,0.0
vigil,0,0,,,0.0
vigorous,0,0,,,0.0
vigor,0,0,,,0.0
invigorate,0,0,,,0.0
villain,0,0,,,0.0
"vil, guile",0,0,,,0.0
beguile,0,0,,,0.0
guile,0,0,,,0.0
gullibe,0,0,,,0.0
revile,0,0,,,0.0
vilify,0,0,,,0.0
vitiate,0,0,,,0.0
virus,0,0,,,0.0
vir,0,0,,,0.0
virulence,0,0,,,0.0
virtue,0,0,,,0.0
virtue,0,0,,,0.0
virtuosity,0,0,,,0.0
visible,0,0,,,0.0
"vis, vid",0,0,,,0.0
envision,0,0,,,0.0
improvise,0,0,,,0.0
invidious,0,0,,,0.0
providential,0,0,,,0.0
provisional,0,0,,,0.0
revise,0,0,,,0.0
vista,0,0,,,0.0
vital,0,0,,,0.0
vit,0,0,,,0.0
revitalize,0,0,,,0.0
vitaliry,0,0,,,0.0
survivie,0,0,,,0.0
viv,0,0,,,0.0
vivacious,0,0,,,0.0
advocate,0,0,,,0.0
"voc, vok",0,0,,,0.0
evocative,0,0,,,0.0
irrevocable,0,0,,,0.0
provocative,0,0,,,0.0
univocal,0,0,,,0.0
vociferous,0,0,,,0.0
avoid,0,0,,,0.0
devoid,0,0,,,0.0
voluntary,0,0,,,0.0
"vol, volunt",0,0,,,0.0
malevolent,0,0,,,0.0
volatile,0,0,,,0.0
evolution,0,0,,,0.0
"volu, volv, volt",0,0,,,0.0
convoluted,0,0,,,0.0
devolve,0,0,,,0.0
revolt,0,0,,,0.0
voluble,0,0,,,0.0
welter,0,0,,,0.0
carnivorous,0,0,,,0.0
vor,0,0,,,0.0
devour,0,0,,,0.0
herbivorous,0,0,,,0.0
voracious,0,0,,,0.0
vow,0,0,,,0.0
vow,0,0,,,0.0
avow,0,0,,,0.0
disavow,0,0,,,0.0
vulgar,0,0,,,0.0
vulg,0,0,,,0.0
divulge,0,0,,,0.0
promulgate,0,0,,,0.0
abet,0,0,,,0.0
abeyance,0,0,,,0.0
abreast,0,0,,,0.0
abridge,0,0,,,0.0
absorbing,0,0,,,0.0
absurd,0,0,,,0.0
abysmal,0,0,,,0.0
acquisitive,0,0,,,0.0
ad hoc,0,0,,,0.0
adamant,0,0,,,0.0
adolescent,0,0,,,0.0
adulation,0,0,,,0.0
aghast,0,0,,,0.0
alacrity,0,0,,,0.0
albeit,0,0,,,0.0
allay,0,0,,,0.0
allure,0,0,,,0.0
aloof,0,0,,,0.0
amalgam,0,0,,,0.0
analogous,0,0,,,0.0
ancillary,0,0,,,0.0
anecdote,0,0,,,0.0
anoint,0,0,,,0.0
antidote,0,0,,,0.0
aplomb,0,0,,,0.0
arcane,0,0,,,0.0
archaic,0,0,,,0.0
arduous,0,0,,,0.0
artful,0,0,,,0.0
ascetic,0,0,,,0.0
asseverate,0,0,,,0.0
assuage,0,0,,,0.0
astue,0,0,,,0.0
at odds,0,0,,,0.0
atrocity,0,0,,,0.0
atrophy,0,0,,,0.0
augur,0,0,,,0.0
austere,0,0,,,0.0
avant-garde,0,0,,,0.0
avarice,0,0,,,0.0
awry,0,0,,,0.0
axiomatic,0,0,,,0.0
backbite,0,0,,,0.0
badger,0,0,,,0.0
baffle,0,0,,,0.0
banal,0,0,,,0.0
banter,0,0,,,0.0
baroque,0,0,,,0.0
barren,0,0,,,0.0
bashful,0,0,,,0.0
bearing,0,0,,,0.0
befuddle,0,0,,,0.0
begrudging,0,0,,,0.0
belie,0,0,,,0.0
berate,0,0,,,0.0
bereft,0,0,,,0.0
bespeak,0,0,,,0.0
bland,0,0,,,0.0
blatant,0,0,,,0.0
blight,0,0,,,0.0
blunder,0,0,,,0.0
bogus,0,0,,,0.0
bolster,0,0,,,0.0
boorish,0,0,,,0.0
bourgeois,0,0,,,0.0
braggart,0,0,,,0.0
brandish,0,0,,,0.0
bravado,0,0,,,0.0
brazen,0,0,,,0.0
bristle,0,0,,,0.0
bromidic,0,0,,,0.0
brook,0,0,,,0.0
bucolic,0,0,,,0.0
buoyant,0,0,,,0.0
burgeoning,0,0,,,0.0
buttress,0,0,,,0.0
bypass,0,0,,,0.0
cache,0,0,,,0.0
cagey,0,0,,,0.0
cajole,0,0,,,0.0
calamity,0,0,,,0.0
calumnious,0,0,,,0.0
camouflage,0,0,,,0.0
canned,0,0,,,0.0
capricious,0,0,,,0.0
caricature,0,0,,,0.0
categorical,0,0,,,0.0
caterwaul,0,0,,,0.0
cerebral,0,0,,,0.0
chagrin,0,0,,,0.0
champion,0,0,,,0.0
chic,0,0,,,0.0
chimera,0,0,,,0.0
churlish,0,0,,,0.0
clear-cut,0,0,,,0.0
cliquish,0,0,,,0.0
coddle,0,0,,,0.0
coerce,0,0,,,0.0
cogent,0,0,,,0.0
colossal,0,0,,,0.0
comity,0,0,,,0.0
commonplace,0,0,,,0.0
compromise,0,0,,,0.0
conceivable,0,0,,,0.0
contempt,0,0,,,0.0
contest,0,0,,,0.0
contrive,0,0,,,0.0
cosseted,0,0,,,0.0
crabby,0,0,,,0.0
craven,0,0,,,0.0
dabble,0,0,,,0.0
daunting,0,0,,,0.0
dearth,0,0,,,0.0
debacle,0,0,,,0.0
debilitate,0,0,,,0.0
debunk,0,0,,,0.0
decimate,0,0,,,0.0
decry,0,0,,,0.0
defy,0,0,,,0.0
delimit,0,0,,,0.0
dense,0,0,,,0.0
derelict,0,0,,,0.0
deterioration,0,0,,,0.0
detest,0,0,,,0.0
dire,0,0,,,0.0
discontinuity,0,0,,,0.0
disinterested,0,0,,,0.0
disproportionate,0,0,,,0.0
distill,0,0,,,0.0
doldrums,0,0,,,0.0
downplay,0,0,,,0.0
drollness,0,0,,,0.0
ebb,0,0,,,0.0
ebullient,0,0,,,0.0
elegy,0,0,,,0.0
embody,0,0,,,0.0
empiricism,0,0,,,0.0
encomium,0,0,,,0.0
enfeeble,0,0,,,0.0
enfetter,0,0,,,0.0
entailed,0,0,,,0.0
entice,0,0,,,0.0
eschew,0,0,,,0.0
esoteric,0,0,,,0.0
espouse,0,0,,,0.0
estrange,0,0,,,0.0
exemplify,0,0,,,0.0
exiguous,0,0,,,0.0
extirpate,0,0,,,0.0
extol,0,0,,,0.0
extraneous,0,0,,,0.0
exuberant,0,0,,,0.0
exude,0,0,,,0.0
fastidious,0,0,,,0.0
fathom,0,0,,,0.0
feign,0,0,,,0.0
ferocity,0,0,,,0.0
fierceness;violence,0,0,,,0.0
fickle,0,0,,,0.0
fitfully,0,0,,,0.0
flagged,0,0,,,0.0
flaunt,0,0,,,0.0
fleeting,0,0,,,0.0
flippant,0,0,,,0.0
